E,M
286, -18
284, -20
284, -20
286, -18
288, -20
288, -22
288, -22
290, -20
292, -18
290, -16
292, -14
292, -12
292, -12
294, -14
294, -16
292, -14
290, -16
290, -16
288, -18
290, -16
290, -14
290, -12
290, -14
290, -14
290, -12
290, -12
290, -12
294, -14
294, -14
290, -16
290, -16
290, -16
292, -14
292, -14
292, -16
292, -14
292, -14
290, -16
290, -16
290, -18
290, -16
290, -16
288, -18
288, -18
284, -16
284, -16
286, -14
288, -12
288, -12
288, -12
288, -12
288, -10
288, -10
288, -8
288, -8
288, -8
288, -10
288, -10
288, -12
290, -14
290, -16
290, -18
292, -16
292, -16
292, -16
292, -16
290, -18
290, -18
290, -20
290, -20
290, -20
288, -22
290, -20
290, -18
290, -16
286, -18
286, -18
286, -16
286, -16
286, -18
286, -16
284, -18
284, -20
284, -18
284, -16
284, -16
280, -18
280, -16
280, -16
282, -18
282, -18
282, -18
282, -18
282, -18
282, -16
280, -18
280, -18
280, -16
280, -18
280, -16
278, -18
278, -18
278, -16
276, -14
276, -12
276, -12
276, -12
274, -10
274, -10
274, -8
274, -10
276, -8
276, -8
276, -8
276, -8
274, -10
272, -12
270, -10
270, -12
270, -12
270, -12
270, -12
268, -14
268, -14
268, -16
268, -16
266, -18
270, -20
270, -18
270, -18
270, -16
270, -18
268, -20
268, -20
268, -20
264, -22
264, -22
264, -22
264, -20
264, -22
264, -22
264, -22
264, -22
262, -24
262, -24
264, -22
266, -20
266, -20
262, -22
264, -20
266, -18
268, -20
268, -20
268, -22
266, -20
266, -22
266, -22
268, -20
266, -22
266, -22
266, -22
266, -22
266, -22
266, -22
266, -24
266, -24
266, -24
264, -22
264, -22
266, -24
268, -22
268, -22
270, -24
270, -22
270, -22
270, -22
270, -22
268, -24
268, -24
266, -26
266, -26
268, -28
268, -28
272, -26
272, -28
272, -30
272, -30
274, -28
274, -30
274, -32
278, -34
278, -34
278, -32
278, -32
278, -34
280, -32
280, -32
282, -30
286, -28
286, -28
286, -28
286, -28
286, -28
286, -30
286, -30
286, -28
286, -28
286, -28
288, -26
288, -26
288, -28
288, -28
288, -28
288, -26
288, -24
288, -22
288, -22
288, -22
290, -20
292, -18
292, -18
290, -20
288, -18
288, -18
286, -16
286, -16
286, -16
286, -18
286, -20
286, -18
286, -18
282, -16
282, -16
278, -18
278, -16
278, -18
274, -20
274, -20
272, -18
272, -16
272, -16
272, -16
270, -14
270, -12
270, -12
268, -10
268, -10
268, -8
272, -6
272, -6
276, -4
276, -6
280, -8
278, -10
278, -10
278, -12
278, -12
278, -14
278, -14
276, -12
276, -12
276, -12
276, -12
276, -12
276, -12
276, -12
274, -14
274, -12
274, -14
276, -16
276, -16
274, -14
272, -16
272, -14
272, -12
272, -12
272, -14
272, -14
272, -16
272, -14
272, -14
272, -14
272, -14
272, -12
272, -14
274, -16
274, -16
274, -16
274, -16
274, -14
270, -12
270, -12
270, -12
272, -14
272, -16
272, -18
268, -16
268, -16
270, -18
268, -20
268, -20
268, -20
270, -18
270, -16
272, -18
270, -20
272, -18
272, -18
272, -18
272, -18
272, -18
272, -18
272, -16
272, -16
272, -16
270, -18
274, -16
274, -16
274, -14
274, -12
272, -14
272, -12
276, -14
272, -12
272, -12
272, -12
272, -12
272, -12
272, -12
272, -12
272, -14
268, -16
268, -14
268, -16
266, -18
266, -18
266, -18
262, -20
262, -20
258, -22
258, -22
258, -22
258, -22
258, -22
258, -24
260, -22
260, -24
260, -26
264, -28
264, -28
264, -28
262, -26
264, -28
264, -28
264, -28
264, -30
262, -32
262, -34
262, -32
262, -32
262, -32
262, -34
262, -36
262, -36
266, -34
266, -34
266, -34
262, -32
262, -30
262, -30
266, -32
268, -30
268, -30
268, -32
268, -32
270, -30
270, -30
270, -32
270, -32
270, -32
270, -32
270, -32
270, -30
270, -28
270, -26
270, -26
272, -28
274, -26
274, -26
274, -26
274, -26
270, -28
270, -28
270, -28
270, -28
266, -26
266, -28
266, -28
266, -30
266, -30
266, -30
266, -30
266, -30
266, -30
266, -30
268, -32
268, -32
268, -32
268, -32
268, -32
268, -30
272, -28
270, -30
272, -28
272, -30
272, -30
272, -30
272, -30
272, -30
272, -30
272, -32
272, -34
270, -36
270, -34
270, -34
270, -34
274, -36
274, -34
276, -36
276, -36
276, -36
278, -34
278, -34
278, -36
276, -34
274, -36
276, -34
276, -32
278, -34
278, -32
278, -30
278, -30
278, -28
278, -28
278, -28
280, -26
280, -24
280, -22
278, -24
278, -24
274, -26
274, -28
272, -30
272, -28
274, -26
274, -26
272, -28
272, -28
272, -26
272, -26
272, -26
272, -26
268, -28
266, -26
268, -24
268, -22
270, -20
270, -20
270, -20
270, -18
270, -18
268, -20
264, -22
262, -24
262, -24
262, -24
262, -22
262, -22
262, -22
264, -24
262, -22
262, -22
264, -20
264, -20
264, -20
262, -18
262, -18
262, -18
262, -18
262, -18
262, -18
262, -18
262, -16
258, -14
260, -12
260, -14
260, -14
260, -12
260, -12
260, -10
262, -8
266, -6
264, -8
264, -8
266, -10
270, -8
270, -6
270, -4
270, -6
270, -6
270, -6
270, -6
270, -6
270, -8
270, -8
270, -8
270, -8
272, -10
274, -8
274, -8
274, -8
272, -10
272, -10
272, -8
270, -6
270, -6
270, -6
270, -6
270, -8
270, -6
270, -8
270, -8
270, -8
274, -6
274, -8
274, -10
274, -10
272, -12
272, -14
272, -14
272, -14
272, -14
270, -12
270, -10
270, -10
270, -12
270, -12
268, -14
268, -14
266, -16
264, -18
266, -16
266, -16
268, -14
270, -12
266, -14
266, -14
266, -12
266, -12
268, -10
266, -8
266, -8
266, -8
266, -8
266, -10
266, -10
266, -10
266, -12
266, -12
266, -14
266, -14
266, -14
266, -14
264, -12
264, -12
264, -14
264, -12
264, -12
264, -12
264, -12
264, -12
266, -10
264, -12
264, -12
264, -14
264, -14
262, -12
262, -14
262, -16
262, -18
266, -20
266, -20
264, -22
264, -20
264, -20
268, -22
266, -20
266, -20
266, -20
266, -20
266, -20
266, -20
264, -18
262, -20
266, -22
266, -22
266, -20
268, -22
270, -20
266, -22
266, -22
266, -22
266, -20
266, -20
266, -20
264, -18
260, -20
260, -18
260, -18
260, -16
260, -14
260, -14
260, -14
258, -16
258, -14
258, -16
256, -14
256, -16
256, -14
256, -16
252, -18
248, -20
248, -20
248, -20
248, -20
248, -22
248, -22
248, -22
250, -24
250, -22
250, -22
250, -22
248, -24
248, -22
248, -22
248, -22
250, -20
250, -20
250, -20
250, -22
250, -22
250, -24
248, -26
250, -28
250, -28
250, -28
254, -26
256, -24
256, -26
256, -28
258, -26
262, -28
262, -30
262, -28
264, -26
264, -24
264, -24
264, -22
264, -24
260, -22
260, -20
264, -18
266, -16
266, -16
266, -16
270, -18
270, -18
270, -18
270, -18
268, -16
268, -16
268, -16
270, -14
270, -16
274, -14
276, -12
276, -12
276, -12
280, -14
280, -12
280, -12
282, -10
280, -12
280, -10
280, -10
282, -12
282, -12
278, -10
278, -10
278, -10
274, -8
276, -10
278, -8
278, -10
278, -12
278, -12
278, -14
278, -16
280, -14
280, -14
282, -12
282, -12
282, -12
282, -12
282, -10
280, -12
280, -10
280, -8
282, -10
284, -8
284, -10
284, -10
284, -10
280, -12
280, -12
280, -14
280, -16
282, -18
282, -16
286, -14
286, -14
286, -12
286, -14
288, -12
288, -12
288, -12
288, -14
288, -14
288, -14
288, -14
288, -14
286, -12
286, -12
284, -10
284, -10
286, -8
282, -10
278, -8
276, -6
274, -4
272, -6
272, -4
272, -2
272, -2
272, -2
272, -4
272, -6
272, -6
272, -6
270, -4
270, -4
266, -2
264, -4
264, -4
260, -2
260, -2
260, -2
262, -4
262, -6
262, -6
262, -6
262, -6
262, -6
264, -8
266, -6
266, -6
270, -8
270, -8
270, -8
272, -10
272, -10
272, -12
272, -12
274, -14
274, -14
274, -16
274, -16
272, -18
270, -20
270, -20
270, -20
268, -18
266, -16
266, -18
266, -16
266, -16
266, -16
266, -16
268, -18
268, -16
268, -16
268, -16
268, -16
268, -16
268, -16
270, -18
270, -20
270, -20
270, -20
270, -20
268, -22
266, -20
264, -22
264, -20
268, -22
266, -24
266, -26
266, -26
266, -26
264, -28
264, -28
264, -28
264, -30
264, -32
264, -32
266, -30
264, -28
264, -28
262, -30
262, -30
262, -30
262, -30
262, -30
262, -30
262, -32
262, -30
262, -32
262, -32
262, -34
262, -36
260, -34
258, -36
256, -38
256, -38
260, -40
256, -42
256, -42
258, -40
258, -42
256, -40
258, -38
258, -36
258, -36
254, -34
254, -34
258, -32
256, -34
254, -36
254, -36
254, -38
254, -38
254, -38
252, -36
250, -38
248, -36
244, -34
244, -32
244, -32
248, -34
252, -32
252, -32
254, -34
254, -34
254, -32
256, -34
256, -34
256, -36
256, -36
256, -38
256, -38
256, -36
258, -34
258, -32
258, -32
258, -32
256, -30
256, -32
256, -32
258, -34
258, -34
256, -32
256, -32
260, -30
260, -28
260, -28
260, -28
260, -26
260, -26
260, -26
260, -28
260, -30
260, -30
260, -30
260, -32
262, -34
262, -34
262, -34
262, -32
264, -30
266, -28
266, -28
266, -28
264, -30
264, -30
264, -28
262, -26
262, -26
258, -24
258, -24
258, -22
258, -22
256, -20
256, -18
252, -16
252, -16
252, -16
254, -14
254, -12
250, -14
248, -12
248, -12
248, -12
248, -12
246, -10
246, -10
246, -10
246, -10
246, -10
246, -10
244, -8
244, -8
244, -10
244, -10
242, -8
242, -10
242, -10
244, -8
244, -8
244, -10
244, -12
244, -10
244, -10
244, -10
244, -10
244, -12
244, -12
244, -12
244, -12
246, -10
246, -10
246, -10
246, -10
244, -8
244, -8
248, -10
248, -10
248, -10
248, -8
250, -6
250, -6
252, -4
252, -4
254, -2
254, -2
258, 0
258, 0
260, -2
258, -4
258, -4
258, -2
258, -2
258, -2
262, -4
262, -4
262, -4
262, -4
262, -6
264, -4
260, -2
260, -2
260, -2
260, -2
260, 0
260, 0
262, -2
262, -2
262, -2
262, -2
262, 0
262, 0
262, 0
260, -2
262, -4
262, -4
262, -4
262, -4
262, -4
260, -2
260, 0
260, -2
260, 0
260, -2
260, -2
260, -2
260, -2
262, -4
262, -4
262, -4
262, -6
262, -8
262, -8
262, -6
260, -8
260, -10
256, -8
256, -8
256, -8
254, -10
254, -10
254, -12
254, -10
254, -10
254, -10
254, -10
254, -10
252, -12
252, -10
252, -10
256, -8
256, -8
258, -10
258, -8
260, -10
260, -10
260, -10
262, -8
262, -8
260, -6
260, -4
260, -4
260, -2
258, -4
256, -6
256, -6
256, -4
256, -2
256, -2
256, -2
254, -4
258, -6
260, -4
262, -2
264, 0
264, 2
260, 4
260, 4
258, 2
260, 4
260, 2
256, 4
258, 6
258, 6
260, 8
260, 8
262, 10
262, 10
262, 10
260, 12
262, 10
262, 12
262, 12
262, 12
262, 14
260, 16
260, 14
260, 16
260, 16
258, 18
258, 16
258, 14
258, 14
260, 12
260, 12
260, 12
260, 12
258, 10
260, 12
258, 14
260, 12
260, 12
258, 14
258, 14
258, 14
258, 12
258, 12
258, 12
258, 12
256, 14
256, 14
256, 14
256, 14
258, 12
260, 14
260, 12
260, 12
260, 12
260, 12
260, 10
262, 8
264, 10
260, 8
260, 8
258, 10
258, 10
254, 12
254, 12
256, 10
256, 12
256, 10
256, 10
256, 8
256, 8
256, 8
254, 6
254, 6
254, 6
254, 6
252, 8
252, 10
252, 10
252, 10
254, 12
256, 10
256, 10
256, 10
256, 10
260, 12
260, 12
262, 14
262, 16
258, 18
260, 20
258, 22
258, 24
258, 24
258, 24
258, 24
258, 22
258, 22
258, 22
258, 22
258, 20
256, 18
260, 20
260, 20
262, 22
264, 24
264, 24
266, 26
266, 26
266, 28
266, 30
266, 32
266, 30
266, 28
268, 26
268, 24
268, 26
268, 26
268, 26
268, 26
268, 26
270, 28
270, 26
268, 28
268, 28
266, 30
266, 30
264, 28
264, 28
264, 28
266, 30
268, 32
268, 32
268, 32
268, 32
268, 32
268, 30
272, 32
276, 34
278, 36
276, 34
276, 36
276, 34
278, 32
282, 30
282, 32
282, 32
282, 32
280, 30
282, 32
280, 30
280, 28
280, 28
280, 30
280, 32
280, 32
280, 30
280, 30
280, 30
280, 30
280, 32
282, 34
282, 34
280, 32
278, 34
278, 34
278, 36
276, 34
276, 34
276, 34
276, 36
276, 36
278, 34
280, 32
280, 32
280, 30
280, 30
280, 30
280, 30
280, 30
276, 32
276, 32
276, 34
276, 36
280, 38
276, 40
276, 42
276, 42
280, 40
280, 38
280, 40
280, 40
280, 40
280, 38
282, 36
284, 34
284, 36
284, 36
284, 38
284, 38
284, 38
284, 38
286, 36
286, 34
290, 32
292, 34
290, 36
290, 36
290, 36
292, 38
292, 38
296, 36
298, 34
300, 36
300, 36
300, 36
300, 38
300, 38
300, 38
300, 38
300, 38
300, 36
298, 38
298, 38
300, 36
300, 34
298, 36
300, 38
302, 36
302, 36
302, 36
306, 34
306, 36
306, 36
306, 36
306, 34
306, 34
306, 34
306, 36
308, 38
306, 40
304, 42
304, 44
304, 44
306, 46
306, 48
306, 48
306, 46
306, 46
304, 44
306, 42
304, 40
304, 40
308, 42
304, 44
304, 46
304, 44
304, 44
304, 46
304, 48
304, 48
304, 48
304, 48
306, 46
302, 48
306, 46
306, 48
306, 48
306, 48
306, 48
306, 50
302, 52
302, 54
302, 54
302, 56
302, 58
302, 58
302, 58
300, 60
296, 58
298, 60
298, 60
298, 58
298, 58
298, 58
296, 56
296, 56
296, 56
296, 56
296, 56
296, 56
296, 56
296, 56
296, 54
298, 52
298, 52
298, 50
298, 48
294, 50
294, 52
294, 54
292, 56
294, 54
294, 56
294, 56
294, 56
294, 54
294, 54
294, 54
296, 52
296, 52
300, 50
300, 50
300, 48
302, 50
302, 48
298, 50
300, 48
304, 50
304, 48
304, 48
302, 50
302, 50
304, 48
306, 46
306, 46
302, 48
302, 48
302, 50
302, 50
302, 52
302, 50
302, 50
302, 50
302, 48
302, 48
304, 50
304, 50
306, 52
306, 52
306, 52
304, 50
306, 52
306, 50
306, 52
310, 54
310, 54
310, 54
310, 52
310, 52
310, 52
310, 52
310, 52
310, 50
310, 48
310, 50
310, 52
308, 54
308, 56
308, 56
308, 56
308, 58
308, 60
308, 60
308, 60
306, 62
308, 64
308, 62
308, 60
306, 58
304, 60
304, 60
306, 58
304, 56
304, 56
302, 58
300, 56
300, 56
302, 54
298, 56
300, 54
302, 56
302, 54
302, 56
302, 58
298, 56
298, 58
300, 56
300, 58
300, 56
300, 56
300, 56
300, 56
300, 56
300, 56
300, 56
300, 56
300, 56
302, 54
302, 54
302, 56
302, 56
300, 58
300, 58
300, 58
302, 56
302, 56
302, 56
302, 58
302, 58
302, 58
300, 60
300, 60
300, 60
300, 62
300, 62
298, 60
298, 60
296, 62
296, 62
296, 62
294, 64
294, 66
294, 68
298, 66
298, 66
298, 64
300, 66
300, 68
302, 66
300, 68
300, 66
300, 64
300, 62
302, 64
302, 64
302, 62
302, 62
302, 60
302, 58
302, 58
302, 56
302, 58
304, 60
304, 60
306, 62
304, 64
304, 64
306, 62
306, 62
306, 62
308, 60
308, 58
310, 56
310, 54
312, 52
314, 50
314, 48
314, 48
314, 50
314, 50
312, 52
312, 52
314, 54
312, 56
310, 54
310, 52
310, 52
310, 52
310, 52
310, 52
310, 52
310, 54
310, 56
310, 54
308, 56
306, 54
306, 54
308, 52
308, 54
306, 56
306, 54
308, 56
308, 54
308, 56
310, 54
308, 52
310, 50
310, 52
310, 50
310, 52
310, 52
310, 54
310, 54
310, 56
312, 54
312, 56
312, 56
312, 56
312, 56
312, 58
314, 60
314, 60
312, 58
310, 60
310, 60
310, 60
310, 60
308, 58
308, 60
308, 60
308, 58
310, 56
310, 56
312, 58
312, 56
310, 58
310, 56
310, 58
312, 60
312, 60
312, 62
310, 60
310, 60
312, 58
312, 56
312, 56
312, 58
314, 60
314, 60
316, 62
318, 60
318, 60
316, 62
316, 60
316, 60
316, 60
314, 62
314, 60
314, 60
316, 58
316, 58
316, 58
316, 58
314, 56
314, 56
314, 56
314, 54
312, 52
312, 52
312, 52
312, 52
312, 52
312, 52
312, 52
312, 54
312, 54
312, 54
310, 52
310, 50
312, 52
312, 50
312, 50
312, 52
312, 52
310, 54
312, 52
312, 52
314, 54
316, 56
316, 54
316, 56
316, 58
316, 60
316, 62
316, 60
318, 62
318, 60
318, 62
318, 60
318, 58
316, 60
314, 58
314, 60
314, 62
314, 64
312, 66
312, 66
312, 64
312, 62
310, 64
310, 62
310, 64
310, 64
310, 62
310, 60
308, 62
308, 64
306, 62
306, 62
306, 60
306, 60
306, 60
304, 58
304, 60
304, 60
304, 62
304, 64
304, 66
304, 68
304, 68
304, 68
304, 68
304, 68
302, 66
302, 66
304, 68
304, 68
304, 66
304, 66
304, 68
304, 68
304, 68
304, 68
306, 70
306, 70
304, 72
306, 70
308, 72
308, 74
306, 72
306, 74
304, 76
304, 76
304, 76
306, 74
310, 72
310, 72
312, 74
308, 76
306, 78
304, 80
306, 78
306, 80
308, 78
308, 78
310, 76
308, 74
306, 72
306, 72
304, 70
304, 72
304, 74
306, 72
306, 72
306, 70
306, 70
306, 70
306, 72
306, 72
306, 74
306, 72
304, 74
308, 72
308, 72
308, 72
308, 72
308, 72
306, 74
304, 72
304, 72
304, 72
304, 72
304, 74
302, 76
302, 76
302, 76
300, 78
300, 76
302, 78
302, 80
302, 78
302, 78
302, 80
302, 82
300, 84
300, 84
300, 84
300, 86
302, 84
300, 86
300, 84
298, 82
298, 80
298, 80
300, 82
300, 84
298, 86
298, 86
298, 86
298, 88
298, 86
298, 84
300, 82
300, 82
298, 84
298, 82
298, 80
298, 80
298, 78
298, 80
296, 78
296, 76
296, 76
296, 76
296, 76
296, 76
296, 74
296, 74
298, 72
298, 70
298, 68
298, 68
298, 66
298, 68
298, 66
296, 64
296, 64
296, 64
296, 66
298, 68
298, 66
300, 64
300, 64
300, 62
298, 60
298, 60
298, 58
300, 60
300, 60
298, 58
300, 56
302, 54
302, 52
300, 54
300, 54
300, 54
300, 54
304, 52
304, 52
304, 54
304, 52
304, 54
304, 54
302, 56
302, 56
302, 54
300, 56
300, 58
300, 58
300, 58
300, 56
300, 56
298, 58
298, 58
302, 56
302, 54
300, 52
300, 52
300, 52
298, 50
298, 50
298, 48
296, 50
296, 48
296, 48
296, 50
298, 48
298, 50
296, 52
296, 54
298, 52
298, 52
298, 50
298, 50
302, 48
300, 46
300, 46
300, 48
298, 50
298, 50
296, 52
298, 50
298, 48
298, 46
296, 48
296, 46
296, 46
296, 44
296, 44
296, 44
296, 44
292, 46
292, 44
292, 44
292, 46
292, 46
292, 46
292, 44
292, 44
292, 44
292, 44
292, 42
292, 42
292, 42
292, 42
292, 42
292, 40
292, 40
292, 40
292, 40
292, 42
290, 40
290, 40
292, 38
292, 40
292, 40
292, 40
292, 40
292, 40
292, 40
290, 42
288, 40
288, 38
288, 40
288, 38
288, 40
288, 42
286, 44
288, 46
286, 48
286, 50
286, 48
284, 50
284, 48
282, 50
282, 48
282, 48
282, 46
280, 44
282, 46
282, 44
280, 42
280, 44
280, 46
280, 48
284, 46
286, 44
288, 42
286, 40
286, 38
286, 38
286, 40
286, 40
286, 40
286, 40
288, 38
288, 38
288, 38
288, 36
288, 38
288, 38
288, 36
284, 38
284, 36
284, 34
284, 36
286, 34
286, 32
286, 32
286, 32
286, 34
286, 34
284, 36
284, 38
284, 38
282, 36
284, 34
282, 36
280, 34
278, 32
278, 32
278, 32
278, 34
280, 32
280, 34
280, 36
278, 38
278, 36
278, 36
278, 38
278, 38
278, 36
278, 36
280, 34
280, 32
280, 32
280, 32
280, 32
278, 34
278, 36
278, 34
282, 36
282, 36
282, 36
282, 36
282, 38
282, 36
282, 36
282, 36
282, 36
284, 34
284, 34
284, 34
284, 34
284, 34
284, 36
284, 36
286, 34
286, 34
286, 34
288, 32
290, 30
290, 32
290, 30
290, 32
290, 30
290, 30
290, 30
288, 28
290, 26
290, 26
290, 24
288, 22
288, 20
286, 22
286, 22
286, 22
284, 20
284, 20
286, 18
288, 20
286, 22
286, 22
286, 22
288, 20
288, 22
288, 22
288, 22
288, 22
288, 24
290, 22
292, 24
292, 26
292, 26
292, 26
294, 28
292, 26
292, 26
294, 28
296, 26
296, 24
296, 24
292, 22
292, 24
294, 22
296, 24
298, 26
296, 24
298, 22
298, 24
298, 26
298, 24
296, 22
296, 24
296, 22
296, 22
298, 24
298, 22
300, 24
300, 24
300, 26
300, 26
300, 26
298, 28
298, 30
300, 32
300, 30
300, 30
298, 32
298, 32
298, 32
298, 32
298, 32
296, 34
294, 32
294, 30
294, 28
294, 26
294, 26
294, 26
294, 28
292, 26
292, 26
290, 24
292, 26
292, 24
296, 22
296, 22
296, 22
296, 22
296, 22
296, 20
294, 18
292, 16
292, 16
292, 18
292, 18
292, 18
292, 20
292, 20
292, 20
292, 22
292, 24
294, 22
294, 24
296, 22
296, 20
296, 20
296, 20
296, 22
296, 20
296, 20
294, 22
296, 20
294, 18
296, 16
298, 18
298, 16
298, 14
296, 12
296, 10
296, 10
296, 10
296, 12
296, 12
296, 12
296, 10
296, 12
298, 14
298, 14
296, 16
296, 16
298, 14
298, 16
296, 18
296, 16
296, 16
296, 16
298, 18
296, 20
296, 20
294, 18
294, 18
298, 16
300, 14
304, 12
304, 12
304, 12
306, 10
306, 8
306, 8
306, 10
310, 8
310, 8
310, 8
310, 10
310, 10
310, 8
306, 6
306, 6
302, 8
306, 10
306, 8
304, 6
304, 6
306, 8
308, 6
308, 4
306, 6
306, 4
306, 4
308, 6
308, 4
306, 2
308, 0
308, 0
308, 0
308, -2
310, -4
310, -4
308, -2
308, -2
306, -4
306, -4
306, -4
306, -4
304, -6
300, -8
298, -6
298, -6
300, -8
300, -10
300, -12
300, -14
300, -12
300, -12
300, -12
300, -12
300, -14
300, -16
302, -18
302, -18
302, -18
302, -20
302, -22
302, -22
304, -24
304, -24
308, -26
310, -24
310, -26
310, -26
310, -26
306, -24
306, -24
306, -24
306, -22
306, -22
306, -20
304, -18
304, -18
304, -18
302, -20
300, -22
300, -22
300, -20
302, -22
302, -22
304, -24
306, -26
306, -28
310, -26
310, -28
310, -26
310, -28
310, -26
308, -28
308, -26
308, -26
308, -28
308, -28
306, -26
306, -28
306, -30
308, -28
308, -26
308, -28
308, -28
308, -26
308, -26
310, -28
310, -26
310, -26
312, -28
312, -28
312, -28
312, -28
314, -26
314, -28
314, -28
314, -28
314, -30
314, -30
314, -30
314, -30
312, -28
312, -28
312, -28
312, -28
312, -26
312, -26
312, -26
312, -26
314, -28
314, -30
314, -32
316, -30
316, -30
316, -30
316, -30
316, -30
318, -32
316, -30
316, -30
314, -28
312, -30
314, -28
312, -26
314, -24
314, -26
314, -24
314, -22
314, -22
314, -20
316, -22
316, -22
314, -24
314, -24
314, -26
312, -24
314, -22
314, -22
314, -22
314, -24
314, -26
314, -28
314, -28
312, -30
314, -32
314, -32
314, -34
314, -34
314, -32
314, -30
314, -30
314, -30
314, -32
316, -30
314, -28
314, -26
314, -26
314, -26
314, -24
314, -24
316, -26
316, -24
316, -24
318, -26
318, -26
318, -24
318, -24
318, -22
318, -24
316, -26
316, -24
316, -24
316, -26
314, -24
314, -22
314, -24
316, -22
316, -20
316, -22
316, -20
316, -18
316, -18
316, -16
316, -16
316, -16
316, -16
316, -16
316, -14
316, -16
314, -18
314, -16
314, -14
314, -12
316, -14
318, -12
316, -14
314, -16
314, -14
314, -16
316, -14
316, -14
318, -12
318, -10
318, -10
320, -12
320, -12
320, -14
318, -12
318, -12
318, -12
318, -12
316, -14
314, -16
314, -16
314, -14
314, -14
314, -12
314, -12
314, -10
314, -12
314, -12
314, -14
314, -14
316, -12
316, -14
316, -14
316, -14
320, -12
320, -12
320, -12
320, -10
320, -8
320, -8
320, -8
320, -8
320, -6
316, -8
316, -10
314, -8
314, -6
316, -8
316, -10
316, -10
316, -8
316, -6
316, -8
314, -6
314, -4
316, -6
316, -4
316, -6
316, -6
316, -6
316, -8
316, -8
316, -8
316, -10
320, -12
320, -12
316, -10
316, -8
318, -10
318, -10
316, -8
316, -8
316, -6
316, -4
316, -2
316, -2
316, -2
316, -2
316, -2
316, 0
318, 2
318, 2
318, 2
320, 4
320, 4
320, 4
320, 2
320, 2
320, 0
318, 2
320, 4
320, 4
316, 2
316, 2
316, 2
316, 2
316, 0
316, 0
316, -2
314, -4
312, -6
312, -4
312, -6
312, -6
310, -8
310, -8
310, -8
310, -10
310, -8
310, -6
310, -4
310, -2
310, -2
312, 0
312, 0
310, 2
310, 4
306, 2
306, 2
304, 0
302, 2
302, 0
302, 0
298, 2
298, 2
300, 4
298, 2
296, 4
298, 6
298, 6
298, 6
298, 6
298, 4
298, 6
298, 6
294, 8
294, 6
294, 6
292, 4
290, 6
288, 4
288, 2
288, 4
288, 2
290, 0
288, -2
288, -4
290, -2
290, -2
286, 0
284, 2
284, 0
284, 0
280, -2
282, -4
284, -6
284, -4
282, -2
282, -2
282, -2
284, -4
284, -4
284, -4
284, -6
284, -6
284, -6
284, -6
284, -6
284, -4
284, -4
284, -6
286, -4
286, -4
286, -6
286, -8
286, -10
286, -8
286, -10
288, -8
288, -6
288, -8
290, -10
290, -10
288, -8
288, -8
290, -6
290, -8
290, -6
290, -4
290, -4
290, -6
290, -4
290, -4
292, -6
292, -8
290, -6
290, -8
290, -10
288, -8
290, -10
290, -10
290, -10
288, -12
288, -12
288, -14
288, -12
288, -10
286, -12
286, -14
286, -16
286, -18
286, -18
286, -16
286, -14
286, -14
286, -14
286, -16
288, -14
288, -16
286, -14
286, -14
286, -12
286, -12
286, -10
286, -10
284, -8
284, -8
282, -10
282, -12
284, -14
284, -16
284, -16
284, -14
284, -14
284, -14
284, -12
284, -12
284, -12
284, -10
282, -8
280, -6
280, -6
280, -4
280, -4
280, -2
282, -4
282, -4
282, -6
282, -6
282, -6
286, -4
286, -4
286, -2
284, -4
288, -6
288, -4
288, -4
286, -6
284, -8
284, -6
284, -8
284, -10
284, -10
284, -10
284, -10
284, -10
284, -10
284, -10
284, -10
284, -8
286, -10
286, -12
288, -10
288, -10
288, -10
290, -8
290, -8
290, -10
290, -10
292, -12
292, -10
292, -10
292, -10
290, -12
290, -12
292, -14
292, -12
292, -10
294, -8
294, -8
294, -8
294, -8
294, -8
294, -6
294, -4
292, -2
292, -2
290, -4
290, -4
290, -6
288, -8
286, -10
286, -10
286, -12
286, -14
286, -14
286, -16
286, -16
286, -16
286, -18
286, -18
286, -20
286, -18
286, -20
286, -20
286, -20
286, -22
286, -22
288, -20
286, -18
284, -20
284, -18
286, -16
284, -14
284, -12
280, -14
280, -14
280, -14
280, -14
280, -16
280, -16
280, -16
280, -16
280, -14
280, -14
282, -16
282, -14
282, -14
282, -16
280, -14
282, -12
282, -12
282, -12
284, -14
284, -12
282, -10
282, -10
282, -10
282, -10
284, -12
284, -10
286, -12
286, -12
286, -12
288, -10
288, -10
288, -10
288, -12
284, -10
284, -10
284, -12
284, -12
284, -12
284, -12
284, -14
280, -12
282, -14
280, -12
280, -12
280, -12
280, -12
282, -10
284, -8
284, -6
284, -4
284, -6
286, -4
286, -2
284, 0
284, 0
284, 0
284, 0
284, 0
284, 2
282, 4
282, 2
282, 0
282, 0
282, 0
282, 2
282, 0
282, -2
280, 0
280, 0
280, 0
280, 2
282, 4
282, 4
286, 6
286, 4
286, 2
286, 2
286, 2
282, 4
282, 6
282, 6
282, 6
282, 8
282, 8
282, 10
282, 8
282, 8
282, 10
282, 12
282, 14
282, 12
282, 14
282, 16
282, 18
284, 20
284, 22
282, 20
282, 22
282, 20
284, 22
282, 20
282, 20
282, 18
284, 20
284, 20
284, 18
284, 16
286, 18
288, 16
288, 14
288, 16
290, 14
290, 14
290, 14
290, 14
292, 12
292, 14
292, 14
294, 12
294, 12
294, 14
294, 12
294, 14
292, 16
292, 16
