M1, M2
0.59340, 0.06680
0.58900, 0.06760
0.57460, 0.05660
0.59120, 0.05300
0.60360, 0.06280
0.59120, 0.07040
0.57680, 0.07460
0.57660, 0.09080
0.57100, 0.07540
0.56240, 0.08780
0.56400, 0.09260
0.56980, 0.08340
0.56520, 0.07420
0.57000, 0.07120
0.55760, 0.08540
0.57500, 0.09480
0.56840, 0.09540
0.57340, 0.10360
0.58820, 0.10620
0.58960, 0.10300
0.59100, 0.10360
0.59720, 0.11020
0.58520, 0.12300
0.58440, 0.12340
0.58900, 0.11860
0.58520, 0.12000
0.58140, 0.12700
0.58580, 0.11660
0.58880, 0.12660
0.59320, 0.13200
0.59220, 0.13600
0.59520, 0.12140
0.60280, 0.11760
0.60960, 0.09780
0.61220, 0.09780
0.62260, 0.09440
0.62260, 0.09740
0.61240, 0.08320
0.61320, 0.10020
0.59420, 0.10320
0.59600, 0.11000
0.58000, 0.12560
0.58160, 0.13420
0.58120, 0.12920
0.57600, 0.12960
0.56840, 0.12040
0.55760, 0.11440
0.56300, 0.10860
0.57300, 0.09660
0.58080, 0.10300
0.57000, 0.10780
0.57820, 0.11800
0.58140, 0.10320
0.58940, 0.10900
0.59940, 0.11120
0.61000, 0.11040
0.61080, 0.10540
0.61000, 0.08860
0.58840, 0.09340
0.58640, 0.08200
0.57660, 0.07960
0.57360, 0.09160
0.56600, 0.08580
0.56460, 0.09740
0.56880, 0.09520
0.58000, 0.08620
0.57320, 0.08840
0.59000, 0.08240
0.59180, 0.08840
0.60160, 0.11040
0.59220, 0.10780
0.59020, 0.10780
0.58840, 0.09840
0.57860, 0.10580
0.55860, 0.07920
0.56640, 0.07400
0.55160, 0.07180
0.53940, 0.07340
0.54300, 0.06900
0.55980, 0.06680
0.55860, 0.07200
0.57320, 0.08180
0.57700, 0.08460
0.59180, 0.09600
0.58560, 0.08240
0.57780, 0.09480
0.58900, 0.08800
0.57940, 0.07960
0.59180, 0.07960
0.60340, 0.06600
0.61800, 0.06140
0.62040, 0.06020
0.61240, 0.06100
0.61300, 0.06100
0.60900, 0.07280
0.61140, 0.06680
0.61020, 0.07920
0.61180, 0.06360
0.60260, 0.04800
0.60220, 0.03340
0.60340, 0.03040
0.58540, 0.03440
0.59360, 0.01120
0.59400, 0.01360
0.59660, 0.01840
0.59660, 0.01720
0.60880, 0.01600
0.60700, 0.01560
0.59940, 0.00400
0.58800, 0.00840
0.59520, 0.01520
0.59180, 0.03160
0.58600, 0.03040
0.58040, 0.03640
0.56900, 0.04300
0.57700, 0.04120
0.59480, 0.02480
0.59500, 0.01980
0.58200, 0.02460
0.57740, 0.02620
0.57720, 0.01580
0.59180, 0.01020
0.59360, 0.01160
0.59760, 0.01500
0.58140, 0.00880
0.57760, 0.01460
0.58580, 0.01360
0.60880, 0.00460
0.60380, 0.00880
0.58400, 0.01040
0.58920, 0.01280
0.59960, 0.01220
0.59820, 0.00180
0.60260, -0.00720
0.61100, -0.00860
0.60140, -0.00420
0.60900, 0.01460
0.61600, 0.03100
0.61460, 0.02600
0.62080, 0.02040
0.62380, 0.02500
0.64340, 0.03040
0.63600, 0.03000
0.63780, 0.03480
0.62400, 0.04440
0.62500, 0.03960
0.62160, 0.04640
0.62340, 0.04360
0.61240, 0.05260
0.60980, 0.05480
0.59920, 0.04840
0.59600, 0.04640
0.60160, 0.04320
0.60220, 0.04100
0.58700, 0.04280
0.58120, 0.04880
0.57240, 0.04860
0.56980, 0.03860
0.57300, 0.04440
0.56220, 0.05120
0.56640, 0.04040
0.57060, 0.04220
0.57240, 0.06140
0.58160, 0.05660
0.57240, 0.05940
0.56980, 0.05240
0.56400, 0.06480
0.57280, 0.05180
0.57800, 0.06140
0.59040, 0.05080
0.58940, 0.06500
0.58220, 0.07280
0.59860, 0.06500
0.58720, 0.05580
0.58640, 0.05480
0.58060, 0.05440
0.57900, 0.06320
0.58380, 0.05520
0.57560, 0.05360
0.57460, 0.05240
0.56680, 0.05300
0.56740, 0.04360
0.57960, 0.04420
0.57780, 0.04820
0.56720, 0.04760
0.56480, 0.04500
0.56620, 0.03440
0.58740, 0.03840
0.58820, 0.03580
0.57720, 0.02980
0.57960, 0.02280
0.59180, 0.03360
0.58780, 0.02420
0.59460, 0.02540
0.60220, 0.01460
0.61100, 0.01980
0.61720, 0.02540
0.60620, 0.03700
0.60840, 0.03780
0.59900, 0.03720
0.60640, 0.04580
0.60620, 0.05260
0.59840, 0.05920
0.60560, 0.06600
0.59960, 0.07220
0.58460, 0.07560
0.59080, 0.08040
0.58700, 0.05240
0.59600, 0.05020
0.58400, 0.06260
0.59020, 0.07180
0.60140, 0.07220
0.59900, 0.05360
0.60100, 0.05560
0.59400, 0.05560
0.58240, 0.06020
0.58320, 0.04440
0.58940, 0.04780
0.58800, 0.06140
0.59700, 0.06980
0.58660, 0.07220
0.58300, 0.08200
0.58620, 0.10160
0.58540, 0.11840
0.59140, 0.12340
0.59100, 0.11780
0.59980, 0.11400
0.58820, 0.09680
0.59260, 0.09440
0.59680, 0.08960
0.60520, 0.08520
0.59880, 0.09600
0.59560, 0.09400
0.59900, 0.08840
0.59460, 0.08780
0.59680, 0.08580
0.58700, 0.10000
0.58180, 0.07940
0.59760, 0.08200
0.59180, 0.09440
0.60440, 0.11980
0.60460, 0.12080
0.61340, 0.12040
0.62140, 0.13060
0.62660, 0.13600
0.63300, 0.14260
0.63820, 0.14180
0.63160, 0.14940
0.64400, 0.14720
0.64980, 0.13100
0.64620, 0.13240
0.63980, 0.12560
0.63040, 0.13240
0.63340, 0.12420
0.62240, 0.11980
0.61620, 0.13060
0.61040, 0.13140
0.62480, 0.12760
0.61900, 0.13460
0.61900, 0.15380
0.60920, 0.15900
0.60980, 0.15400
0.61120, 0.15300
0.59360, 0.14880
0.60160, 0.15880
0.61580, 0.17340
0.61040, 0.17100
0.61380, 0.17120
0.60300, 0.16460
0.60140, 0.16440
0.60020, 0.15620
0.61240, 0.15160
0.60540, 0.16440
0.61740, 0.17980
0.61700, 0.18580
0.62420, 0.17900
0.61420, 0.16600
0.60420, 0.17320
0.58700, 0.17100
0.58140, 0.18060
0.57420, 0.19480
0.56900, 0.20120
0.56880, 0.19740
0.57700, 0.19860
0.58860, 0.21120
0.60540, 0.19760
0.60160, 0.16920
0.60680, 0.17320
0.60740, 0.17480
0.58980, 0.16960
0.59160, 0.18260
0.59140, 0.17700
0.60080, 0.18380
0.61420, 0.19700
0.62560, 0.19980
0.61100, 0.20420
0.61700, 0.21140
0.61340, 0.21300
0.60400, 0.21080
0.59320, 0.21460
0.59320, 0.21240
0.59420, 0.20060
0.57840, 0.20660
0.57400, 0.20340
0.58040, 0.22560
0.58760, 0.22640
0.58720, 0.22680
0.58660, 0.22820
0.58220, 0.23560
0.59120, 0.23380
0.59620, 0.22260
0.59760, 0.21680
0.59040, 0.20240
0.59300, 0.20000
0.57580, 0.19880
0.57820, 0.19280
0.58500, 0.18540
0.59240, 0.19000
0.56900, 0.20100
0.59080, 0.20060
0.60880, 0.19140
0.59340, 0.19720
0.60240, 0.18200
0.60800, 0.18520
0.59580, 0.18440
0.58700, 0.17460
0.58020, 0.17640
0.57980, 0.18260
0.57780, 0.16940
0.57100, 0.17760
0.57040, 0.18980
0.57340, 0.18380
0.58580, 0.19060
0.57720, 0.19200
0.55680, 0.19680
0.55280, 0.19600
0.57100, 0.19880
0.56660, 0.20560
0.58560, 0.19080
0.57480, 0.18320
0.57240, 0.18180
0.56720, 0.18680
0.56800, 0.18900
0.57240, 0.19360
0.57220, 0.17920
0.58660, 0.16500
0.59700, 0.17860
0.58320, 0.17200
0.58320, 0.18560
0.60180, 0.18600
0.61380, 0.18180
0.61000, 0.18740
0.61780, 0.18020
0.62300, 0.17240
0.61880, 0.17400
0.61060, 0.17820
0.60760, 0.17620
0.59760, 0.17460
0.60520, 0.17080
0.61360, 0.17020
0.62020, 0.15320
0.62980, 0.14840
0.63660, 0.13060
0.64140, 0.15160
0.63540, 0.15960
0.64220, 0.16620
0.63760, 0.15240
0.62920, 0.14840
0.62600, 0.13100
0.62160, 0.14680
0.61360, 0.14160
0.63780, 0.15260
0.64540, 0.15700
0.62880, 0.15200
0.63280, 0.16860
0.62200, 0.15900
0.61540, 0.17220
0.61620, 0.17660
0.61180, 0.16740
0.61800, 0.17760
0.62860, 0.16920
0.63180, 0.15100
0.62660, 0.17140
0.61800, 0.16960
0.62200, 0.18160
0.61280, 0.18340
0.62120, 0.16460
0.62040, 0.17320
0.62380, 0.16800
0.62820, 0.15480
0.62420, 0.14980
0.63240, 0.15100
0.63880, 0.15840
0.63200, 0.16180
0.64600, 0.16840
0.63200, 0.14540
0.63620, 0.15000
0.64460, 0.14980
0.64340, 0.14520
0.63200, 0.14760
0.64880, 0.13180
0.65680, 0.13460
0.66140, 0.14580
0.67740, 0.13540
0.67240, 0.13300
0.66420, 0.12720
0.68160, 0.11180
0.67440, 0.09580
0.67740, 0.08720
0.67200, 0.08740
0.66980, 0.10460
0.67360, 0.12120
0.67880, 0.12140
0.67780, 0.09720
0.67000, 0.08920
0.67900, 0.09700
0.67720, 0.07760
0.67020, 0.08180
0.66620, 0.08160
0.65620, 0.08460
0.67140, 0.08580
0.66080, 0.09640
0.66840, 0.09500
0.66260, 0.08440
0.65620, 0.09340
0.66820, 0.09100
0.67100, 0.09560
0.68400, 0.08740
0.68000, 0.08440
0.68420, 0.08900
0.70120, 0.09200
0.69760, 0.10880
0.69660, 0.11460
0.69300, 0.11940
0.70780, 0.12580
0.70060, 0.11220
0.69400, 0.11200
0.68500, 0.13100
0.68380, 0.14000
0.67740, 0.13360
0.67920, 0.13820
0.67840, 0.13180
0.66380, 0.11580
0.67380, 0.11040
0.65900, 0.11620
0.66400, 0.10260
0.67640, 0.09200
0.67200, 0.09140
0.67800, 0.08400
0.67240, 0.08780
0.67500, 0.09840
0.66820, 0.10060
0.66480, 0.10400
0.67140, 0.10380
0.68300, 0.12380
0.68540, 0.12660
0.67960, 0.12300
0.68340, 0.13260
0.68260, 0.14520
0.68020, 0.15620
0.68440, 0.16820
0.68340, 0.16600
0.68780, 0.17100
0.69000, 0.17340
0.68540, 0.18520
0.68920, 0.19540
0.69620, 0.19200
0.69540, 0.17880
0.69140, 0.17440
0.70400, 0.17980
0.69640, 0.17420
0.68420, 0.17720
0.69400, 0.19100
0.69720, 0.18440
0.69040, 0.18300
0.67740, 0.18260
0.66860, 0.19880
0.67200, 0.19260
0.67320, 0.20460
0.66560, 0.19740
0.65420, 0.20020
0.65700, 0.20100
0.66780, 0.20180
0.68160, 0.19420
0.68360, 0.20580
0.67920, 0.19860
0.68980, 0.20640
0.69220, 0.20140
0.68240, 0.20960
0.68460, 0.20200
0.68820, 0.19400
0.67260, 0.19420
0.68100, 0.20180
0.68720, 0.20440
0.68860, 0.20000
0.68700, 0.20380
0.68700, 0.20680
0.69760, 0.19060
0.69460, 0.18400
0.71040, 0.17540
0.72160, 0.15820
0.71360, 0.15640
0.70840, 0.15520
0.70720, 0.15480
0.70780, 0.15540
0.71220, 0.17700
0.71280, 0.17660
0.71560, 0.16880
0.71780, 0.18000
0.71120, 0.17320
0.71460, 0.17200
0.70860, 0.17000
0.71720, 0.17860
0.70420, 0.17560
0.71300, 0.17300
0.70800, 0.17340
0.70820, 0.17980
0.70460, 0.16900
0.69340, 0.17220
0.69020, 0.17860
0.68520, 0.18160
0.67000, 0.19860
0.67080, 0.20640
0.67060, 0.19880
0.68240, 0.19580
0.67320, 0.18380
0.66560, 0.19380
0.66540, 0.20880
0.66460, 0.21360
0.67680, 0.22140
0.66900, 0.20620
0.68600, 0.21600
0.68680, 0.22860
0.67900, 0.21960
0.68440, 0.19880
0.67380, 0.19260
0.68940, 0.20840
0.67160, 0.20320
0.65560, 0.20560
0.65160, 0.20380
0.64460, 0.19560
0.64900, 0.19040
0.65280, 0.18880
0.65320, 0.18820
0.66100, 0.18760
0.68160, 0.19580
0.67760, 0.20800
0.67740, 0.21040
0.68500, 0.21340
0.70780, 0.20240
0.71080, 0.21260
0.70560, 0.19920
0.70360, 0.18820
0.70720, 0.19200
0.71700, 0.18640
0.71440, 0.19460
0.72320, 0.19060
0.72840, 0.18980
0.70820, 0.19000
0.71920, 0.18920
0.72840, 0.19300
0.73020, 0.19360
0.73360, 0.19260
0.73920, 0.17760
0.74000, 0.17540
0.72460, 0.17360
0.72700, 0.17380
0.72360, 0.17240
0.71500, 0.16580
0.70960, 0.15860
0.72200, 0.15860
0.74100, 0.15540
0.74280, 0.14340
0.74700, 0.13520
0.71940, 0.12940
0.73120, 0.12500
0.72420, 0.13160
0.70120, 0.13420
0.69320, 0.14320
0.69360, 0.14100
0.68740, 0.13540
0.68160, 0.12940
0.67500, 0.13800
0.67420, 0.13280
0.65140, 0.14940
0.64640, 0.15060
0.64660, 0.15140
0.64060, 0.16060
0.63260, 0.16640
0.63200, 0.17160
0.63400, 0.16000
0.62500, 0.16180
0.63440, 0.16760
0.61900, 0.17880
0.63060, 0.19340
0.64440, 0.19220
0.65680, 0.18440
0.65320, 0.17980
0.63440, 0.18640
0.62480, 0.19580
0.62020, 0.18420
0.62480, 0.18480
0.62260, 0.18640
0.60680, 0.19900
0.62180, 0.19400
0.61620, 0.19480
0.62020, 0.18800
0.60640, 0.18980
0.59760, 0.19360
0.58900, 0.19740
0.59900, 0.19600
0.61640, 0.22740
0.62700, 0.22460
0.62140, 0.22760
0.61220, 0.23280
0.63960, 0.21980
0.63400, 0.20820
0.63940, 0.20940
0.62780, 0.22340
0.60780, 0.21780
0.60160, 0.22320
0.60860, 0.23080
0.61120, 0.21820
0.60400, 0.21280
0.61500, 0.21440
0.61460, 0.22060
0.61860, 0.21900
0.61960, 0.21860
0.63060, 0.22040
0.65280, 0.22380
0.65600, 0.21840
0.65780, 0.22920
0.67340, 0.21520
0.66020, 0.22380
0.66480, 0.21740
0.66380, 0.22560
0.66160, 0.22480
0.65940, 0.22680
0.66560, 0.23620
0.67100, 0.23700
0.67520, 0.25140
0.66280, 0.26480
0.65420, 0.26400
0.66320, 0.25400
0.66700, 0.25880
0.65320, 0.26160
0.65320, 0.25500
0.65300, 0.25640
0.64960, 0.26100
0.64660, 0.25980
0.66160, 0.26100
0.65680, 0.25280
0.66900, 0.25240
0.67140, 0.24480
0.67640, 0.25980
0.67000, 0.25400
0.67300, 0.25760
0.66300, 0.26660
0.66400, 0.26600
0.65740, 0.27600
0.67020, 0.28600
0.67080, 0.27900
0.66880, 0.27660
0.66960, 0.28440
0.66040, 0.28940
0.65280, 0.29320
0.64460, 0.28740
0.63700, 0.27940
0.63500, 0.27240
0.63360, 0.27100
0.62860, 0.26220
0.62560, 0.27880
0.62540, 0.27940
0.63900, 0.27500
0.64000, 0.26800
0.63660, 0.26340
0.63600, 0.26360
0.63340, 0.26460
0.64480, 0.26960
0.64780, 0.25660
0.65660, 0.24840
0.65860, 0.22780
0.65380, 0.22220
0.65380, 0.22000
0.65380, 0.20880
0.65920, 0.20560
0.65060, 0.20780
0.66500, 0.22060
0.67320, 0.21700
0.65800, 0.22300
0.65760, 0.21140
0.65040, 0.20680
0.65100, 0.22000
0.64900, 0.21460
0.65360, 0.21660
0.66080, 0.21640
0.66960, 0.23080
0.67180, 0.23060
0.66920, 0.22680
0.65380, 0.22580
0.65240, 0.23100
0.65060, 0.23780
0.65700, 0.23620
0.64380, 0.23300
0.62080, 0.24900
0.61720, 0.24740
0.62440, 0.25040
0.61480, 0.22920
0.59920, 0.22760
0.60320, 0.22920
0.61740, 0.22800
0.62620, 0.23400
0.62600, 0.23440
0.61740, 0.22780
0.60400, 0.22740
0.60180, 0.23000
0.60400, 0.23800
0.62440, 0.24040
0.64240, 0.23900
0.62760, 0.24580
0.64080, 0.23460
0.65940, 0.22700
0.66240, 0.20960
0.65560, 0.20540
0.66520, 0.19900
0.66720, 0.20060
0.67080, 0.18900
0.64460, 0.19700
0.65240, 0.19880
0.65820, 0.18060
0.64680, 0.19820
0.64800, 0.21220
0.65040, 0.21240
0.65520, 0.20620
0.64320, 0.20860
0.65080, 0.19880
0.67560, 0.18820
0.67060, 0.19060
0.65880, 0.18680
0.66160, 0.17860
0.64340, 0.19000
0.66620, 0.18060
0.66540, 0.16780
0.65180, 0.15700
0.65620, 0.17200
0.64740, 0.17620
0.64720, 0.17840
0.63920, 0.18200
0.64160, 0.17980
0.63560, 0.17580
0.62580, 0.16980
0.62920, 0.16060
0.61840, 0.16880
0.60840, 0.18020
0.60420, 0.17800
0.61240, 0.15560
0.63260, 0.16120
0.64380, 0.16160
0.64180, 0.15900
0.63980, 0.16600
0.64100, 0.17060
0.62800, 0.16580
0.63280, 0.16640
0.62460, 0.15920
0.62220, 0.14920
0.62160, 0.14160
0.61560, 0.13700
0.60400, 0.15180
0.62620, 0.14840
0.63460, 0.16080
0.62660, 0.14600
0.62580, 0.14140
0.62920, 0.13980
0.63600, 0.13200
0.63300, 0.14600
0.62320, 0.14660
0.62740, 0.14680
0.62480, 0.14260
0.61800, 0.13460
0.59720, 0.13680
0.60500, 0.13500
0.61080, 0.12400
0.60140, 0.12940
0.59740, 0.12220
0.60300, 0.11060
0.60420, 0.10140
0.60580, 0.09760
0.60540, 0.09880
0.59560, 0.09940
0.58380, 0.11220
0.58720, 0.11860
0.58060, 0.12460
0.59680, 0.11800
0.60240, 0.10160
0.59900, 0.10080
0.57120, 0.10680
0.58060, 0.10040
0.57380, 0.09560
0.57920, 0.07940
0.58480, 0.09860
0.59860, 0.10900
0.61140, 0.12300
0.60220, 0.12760
0.59680, 0.13900
0.59900, 0.15220
0.60460, 0.15320
0.61880, 0.15820
0.62040, 0.16460
0.61620, 0.17540
0.61340, 0.19280
0.62940, 0.18680
0.63180, 0.19260
0.62220, 0.18040
0.62980, 0.18140
0.63560, 0.18480
0.63480, 0.18780
0.64780, 0.18440
0.65480, 0.17380
0.64560, 0.17400
0.64700, 0.17920
0.63920, 0.17700
0.62780, 0.16680
0.62700, 0.16580
0.62460, 0.17740
0.62580, 0.17780
0.62840, 0.17380
0.63580, 0.17220
0.62660, 0.17880
0.61300, 0.19600
0.61840, 0.20320
0.61740, 0.20820
0.60720, 0.20580
0.61180, 0.20380
0.61300, 0.21560
0.61560, 0.23200
0.60640, 0.23620
0.60620, 0.23620
0.60160, 0.22740
0.59900, 0.22840
0.60280, 0.22260
0.60240, 0.21880
0.59680, 0.22320
0.58800, 0.19880
0.58120, 0.21280
0.58680, 0.21180
0.60260, 0.21240
0.60620, 0.22180
0.61560, 0.20880
0.62180, 0.22220
0.62040, 0.21640
0.60880, 0.21340
0.61300, 0.22020
0.62700, 0.22140
0.62620, 0.21780
0.62540, 0.21840
0.62800, 0.21480
0.62300, 0.20820
0.60760, 0.21480
0.60580, 0.22880
0.61480, 0.22780
0.61380, 0.23060
0.60600, 0.23820
0.60960, 0.23060
0.58720, 0.22640
0.57480, 0.21780
0.56740, 0.21660
0.56740, 0.20740
0.57020, 0.21000
0.56780, 0.20020
0.57300, 0.20560
0.58100, 0.21260
0.59180, 0.21860
0.58660, 0.23340
0.57520, 0.23240
0.57700, 0.21960
0.59100, 0.23420
0.59620, 0.24240
0.59560, 0.25220
0.60860, 0.25340
0.61500, 0.24880
0.60740, 0.25980
0.60980, 0.26400
0.60540, 0.27660
0.59320, 0.26760
0.59820, 0.26760
0.60320, 0.25580
0.59660, 0.24020
0.59580, 0.21840
0.60120, 0.22960
0.58360, 0.23420
0.58920, 0.22880
0.59020, 0.23260
0.59400, 0.24440
0.58300, 0.25060
0.58120, 0.25680
0.59800, 0.25540
0.58400, 0.25240
0.58520, 0.24740
0.59120, 0.25180
0.59420, 0.25420
0.61100, 0.26560
0.62460, 0.26220
0.61720, 0.25700
0.60960, 0.25820
0.60760, 0.27320
0.60440, 0.28120
0.60360, 0.28320
0.61000, 0.29300
0.60200, 0.28120
0.60200, 0.28420
0.59720, 0.28780
0.60520, 0.28680
0.58640, 0.29020
0.58560, 0.28280
0.57160, 0.29420
0.57660, 0.29440
0.58020, 0.30480
0.56960, 0.30320
0.57920, 0.29920
0.57380, 0.31600
0.59200, 0.34280
0.58800, 0.34420
0.58220, 0.34820
0.55860, 0.35640
0.54620, 0.34960
0.54740, 0.34920
0.55460, 0.34040
0.54820, 0.34300
0.55320, 0.33040
0.56180, 0.31920
0.56960, 0.29860
0.56180, 0.29040
0.55960, 0.29660
0.54760, 0.30200
0.55220, 0.29620
0.55900, 0.29080
0.55460, 0.30120
0.55240, 0.29380
0.53540, 0.30160
0.53920, 0.31000
0.53940, 0.30760
0.53420, 0.32800
0.54440, 0.32780
0.56000, 0.32080
0.55200, 0.31520
0.54980, 0.32460
0.54540, 0.31920
0.55280, 0.31640
0.56020, 0.32180
0.57920, 0.31760
0.58240, 0.31200
0.58420, 0.31260
0.59240, 0.31780
0.58520, 0.32780
0.59360, 0.32220
0.58440, 0.32180
0.58560, 0.32560
0.58040, 0.31240
0.58140, 0.31380
0.57480, 0.32340
0.58860, 0.31620
0.59140, 0.31340
0.59740, 0.29860
0.60940, 0.29860
0.61720, 0.29980
0.62380, 0.30040
0.63240, 0.28300
0.61920, 0.28580
0.62140, 0.28660
0.61580, 0.28780
0.63200, 0.29720
0.63260, 0.30060
0.63100, 0.29980
0.63180, 0.29740
0.63020, 0.30040
0.62020, 0.28760
0.61160, 0.29160
0.63420, 0.30500
0.63180, 0.32020
0.64060, 0.31360
0.65180, 0.34240
0.65480, 0.35060
0.63140, 0.35020
0.64440, 0.34620
0.64400, 0.35300
0.63820, 0.36580
0.64060, 0.37480
0.65140, 0.37120
0.64240, 0.36340
0.64740, 0.36740
0.64620, 0.34920
0.64500, 0.34220
0.63460, 0.34640
0.64440, 0.34420
0.63660, 0.33100
0.62520, 0.33260
0.60260, 0.33720
0.61060, 0.32760
0.59620, 0.32860
0.58620, 0.33020
0.59100, 0.32400
0.58680, 0.33120
0.59760, 0.32280
0.61320, 0.32920
0.62540, 0.33780
0.62780, 0.32920
0.62140, 0.34220
0.62580, 0.33380
0.63140, 0.31480
0.63020, 0.31080
0.62120, 0.31160
0.61720, 0.30920
0.62100, 0.29340
0.60680, 0.29840
0.59640, 0.29880
0.59300, 0.32900
0.58160, 0.34900
0.58780, 0.34840
0.59420, 0.34280
0.59960, 0.33480
0.60420, 0.33520
0.59260, 0.33960
0.59720, 0.33240
0.59860, 0.32800
0.59480, 0.32540
0.59280, 0.32000
0.61020, 0.33040
0.60180, 0.31320
0.58420, 0.33120
0.56620, 0.33560
0.56740, 0.35160
0.57060, 0.34820
0.58380, 0.35760
0.58320, 0.34800
0.57960, 0.36960
0.57020, 0.35560
0.58120, 0.36320
0.56840, 0.38180
0.56460, 0.36460
0.57620, 0.36920
0.58200, 0.37700
0.58880, 0.37780
0.58340, 0.38800
0.58180, 0.38580
0.57560, 0.37840
0.57200, 0.37360
0.58340, 0.37420
0.56260, 0.37160
0.55940, 0.36920
0.55240, 0.35920
0.57320, 0.35760
0.56460, 0.36460
0.57100, 0.36220
0.59540, 0.36780
0.59140, 0.37040
0.59660, 0.37240
0.59600, 0.36800
0.60040, 0.37660
0.60480, 0.36820
0.60940, 0.37280
0.61040, 0.37480
0.61700, 0.37640
0.62260, 0.37600
0.61920, 0.35960
0.61980, 0.36900
0.62100, 0.36500
0.61840, 0.36100
0.62460, 0.35400
0.63180, 0.33660
0.63380, 0.33500
0.61800, 0.35860
0.63000, 0.36680
0.61280, 0.36340
0.60440, 0.36160
0.60880, 0.35260
0.59500, 0.35040
0.60020, 0.33560
0.60100, 0.32660
0.59580, 0.31640
0.59340, 0.31500
0.59320, 0.31820
0.57280, 0.32480
0.57760, 0.32820
0.57400, 0.32640
0.56620, 0.33860
0.56140, 0.33600
0.55540, 0.33140
0.54160, 0.33600
0.53160, 0.32880
0.54400, 0.32300
0.55280, 0.32040
0.54180, 0.31340
0.54540, 0.30260
0.53920, 0.29300
0.53900, 0.29560
0.53960, 0.31080
0.53900, 0.29360
0.53600, 0.29040
0.54020, 0.29040
0.53580, 0.27800
0.53100, 0.27020
0.53280, 0.26460
0.52940, 0.24580
0.54060, 0.24920
0.53140, 0.25280
0.53360, 0.24300
0.53560, 0.24960
0.54600, 0.24580
0.54960, 0.24800
0.54680, 0.25560
0.53740, 0.25120
0.53020, 0.26140
0.53460, 0.27180
0.54880, 0.27520
0.54520, 0.27500
0.54960, 0.26660
0.54880, 0.26560
0.54180, 0.26440
0.53700, 0.24580
0.52360, 0.24860
0.52020, 0.25440
0.51860, 0.25780
0.52120, 0.25940
0.52080, 0.26220
0.51300, 0.26220
0.50720, 0.25540
0.49760, 0.24880
0.50060, 0.26740
0.50880, 0.25480
0.51960, 0.25580
0.50920, 0.25360
0.51020, 0.25000
0.49840, 0.24640
0.49580, 0.25200
0.49960, 0.25940
0.48240, 0.25100
0.48380, 0.25020
0.46600, 0.23460
0.48080, 0.23960
0.48580, 0.21980
0.48080, 0.22080
0.49020, 0.21640
0.48080, 0.21240
0.48420, 0.21600
0.48960, 0.22600
0.48720, 0.22840
0.48800, 0.21420
0.47600, 0.21140
0.48080, 0.22140
0.49860, 0.22860
0.50480, 0.22880
0.49880, 0.23220
0.48860, 0.23080
0.49740, 0.22660
0.50160, 0.24700
0.49420, 0.24640
0.48740, 0.23780
0.48300, 0.23780
0.46980, 0.22580
0.45080, 0.22540
0.45980, 0.23920
0.44820, 0.22900
0.46560, 0.23680
0.46680, 0.24060
0.47360, 0.25840
0.46220, 0.25920
0.46660, 0.27000
0.45540, 0.26060
0.46280, 0.27380
0.46700, 0.27620
0.46660, 0.27500
0.48460, 0.27060
0.50580, 0.27140
0.49260, 0.25940
0.49380, 0.26120
0.49120, 0.25240
0.49160, 0.24780
0.49440, 0.25680
0.49000, 0.25320
0.48260, 0.24760
0.46420, 0.24880
0.44640, 0.25140
0.44460, 0.24760
0.43840, 0.24640
0.43400, 0.23320
0.43960, 0.24580
0.44060, 0.23460
0.42640, 0.22820
0.41400, 0.21000
0.41380, 0.22740
0.42160, 0.23640
0.43000, 0.23400
0.43200, 0.23740
0.44360, 0.23860
0.42960, 0.24560
0.43520, 0.25740
0.43560, 0.26340
0.43500, 0.26240
0.44520, 0.24920
0.45960, 0.25920
0.46520, 0.25500
0.46580, 0.26760
0.45980, 0.26140
0.45580, 0.24720
0.45800, 0.24780
0.45980, 0.25480
0.46780, 0.24700
0.48160, 0.24660
0.47220, 0.23660
0.45620, 0.23500
0.45220, 0.23800
0.45600, 0.23620
0.44600, 0.25260
0.44580, 0.23400
0.43540, 0.23360
0.43800, 0.22700
0.43760, 0.22640
0.43960, 0.22940
0.42320, 0.22200
0.40020, 0.22860
0.41400, 0.24380
0.40320, 0.25900
0.40180, 0.26020
0.40180, 0.26380
0.41060, 0.25960
0.42580, 0.25900
0.41780, 0.25920
0.42980, 0.25660
0.41380, 0.25640
0.42040, 0.25720
0.43380, 0.26140
0.42580, 0.26100
0.43140, 0.28740
0.40720, 0.28220
0.40640, 0.28780
0.39440, 0.26920
0.40400, 0.28920
0.40820, 0.30040
0.40460, 0.30580
0.38900, 0.29480
0.39620, 0.31440
0.40200, 0.31400
0.39520, 0.30180
0.38280, 0.30800
0.36760, 0.31260
0.36440, 0.29720
0.35620, 0.27920
0.35980, 0.29040
0.37400, 0.29560
0.37140, 0.29340
0.37120, 0.29660
0.38060, 0.29920
0.40540, 0.29780
0.41300, 0.28880
0.42480, 0.29640
0.42880, 0.29240
0.43680, 0.29540
0.43360, 0.30860
0.44100, 0.32040
0.43940, 0.31220
0.45080, 0.32760
0.44660, 0.32820
0.45840, 0.32320
0.44760, 0.32040
0.44860, 0.32820
0.44660, 0.33560
0.44020, 0.33700
0.45600, 0.34540
0.46260, 0.34440
0.47760, 0.35540
0.45980, 0.36140
0.45920, 0.35660
